id,text,label
1847,พวกไร้การศึกษา ไล่ออกไปให้หมด ในประเทศเรา,hate
1848,พวกไร้การศึกษา ไล่ออกไปให้หมด อย่าให้มีที่ยืน,hate
1849,หน้าส้นตีน ขับรถหมาไม่รับทาน ว่ะ,offensive
1850,พวกไร้การศึกษา มันคือเชื้อชั่ว ไปตายซะให้หมด,hate
1851,อากาศตอนเช้า ขอบคุณสำหรับข้อมูล,neutral
1852,ปลูกต้นไม้ ดีมากเลยครับ,neutral
1853,หน้าส้นตีน พูดอะไรไม่รู้เรื่อง นะมึง,offensive
1854,พวกเพศทางเลือก ไม่ควรมีสิทธิในประเทศนี้ ในสังคมไทย,hate
1855,การเรียนรู้ภาษาไทย สู้ๆ นะครับทุกคน,neutral
1856,อย่ามาเสือก ขับรถหมาไม่รับทาน จริงๆ,offensive
1857,วันนี้ไปกินข้าว น่าสนใจจริงๆ,neutral
1858,พวกหน้าโง่ ไล่ออกไปให้หมด บนโลกใบนี้,hate
1859,การเรียนรู้ภาษาไทย มีความสุขมากๆ นะ,neutral
1860,คนเห็นต่าง ต้องถูกกำจัด อย่าให้มีที่ยืน,hate
1861,วันนี้ไปกินข้าว น่าสนใจจริงๆ,neutral
1862,หน้าด้าน แต่งตัวอุบาทว์ จริงๆ,offensive
1863,โคตรห่วยแตก ขับรถหมาไม่รับทาน ว่ะ,offensive
1864,ไอ้พวกขยะสังคม มันคือเชื้อชั่ว บนโลกใบนี้,hate
1865,คนเห็นต่าง ไม่มีความเป็นคน ไปตายซะให้หมด,hate
1866,หน้าส้นตีน วันๆ ดีแต่ปาก !!!,offensive
1867,กระจอก สันดานเสีย จริงๆ,offensive
1868,ออกกำลังกาย มีความสุขมากๆ นะ,neutral
1869,ไอ้สัด วันๆ ดีแต่ปาก จริงๆ,offensive
1870,วันนี้ไปกินข้าว ขอบคุณสำหรับข้อมูล,neutral
1871,ไอ้พวกขยะสังคม ต้องถูกกำจัด ในสังคมไทย,hate
1872,หน้าด้าน วันๆ ดีแต่ปาก นะมึง,offensive
1873,เทคโนโลยี AI รบกวนสอบถามหน่อยค่ะ,neutral
1874,หนังเรื่องนี้ สู้ๆ นะครับทุกคน,neutral
1875,หน้าด้าน ทำตัวน่าสมเพช นะมึง,offensive
1876,พวกเพศทางเลือก ไม่มีความเป็นคน บนโลกใบนี้,hate
1877,พวกต่างด้าว ไล่ออกไปให้หมด ในประเทศเรา,hate
1878,คนเห็นต่าง ไม่ควรมีสิทธิในประเทศนี้ บนโลกใบนี้,hate
1879,วันนี้ไปกินข้าว มีความสุขมากๆ นะ,neutral
1880,ไอ้สัด ขับรถหมาไม่รับทาน จริงๆ,offensive
1881,พวกต่างด้าว ไม่มีความเป็นคน ไปตายซะให้หมด,hate
1882,อากาศตอนเช้า รบกวนสอบถามหน่อยค่ะ,neutral
1883,การทำงานวันจันทร์ สู้ๆ นะครับทุกคน,neutral
1884,มึงมันโง่ พูดอะไรไม่รู้เรื่อง จริงๆ,offensive
1885,อากาศตอนเช้า มีความสุขมากๆ นะ,neutral
1886,พวกหน้าโง่ ไม่มีความเป็นคน บนโลกใบนี้,hate
1887,อย่ามาเสือก แต่งตัวอุบาทว์ จริงๆ,offensive
1888,การเรียนรู้ภาษาไทย รบกวนสอบถามหน่อยค่ะ,neutral
1889,อากาศตอนเช้า มีความสุขมากๆ นะ,neutral
1890,พวกเพศทางเลือก ไล่ออกไปให้หมด อย่าให้มีที่ยืน,hate
1891,หนังเรื่องนี้ รบกวนสอบถามหน่อยค่ะ,neutral
1892,การทำงานวันจันทร์ ดีมากเลยครับ,neutral
1893,พวกต่างด้าว ไม่ควรมีสิทธิในประเทศนี้ ในประเทศเรา,hate
1894,เทคโนโลยี AI น่าสนใจจริงๆ,neutral
1895,อย่ามาเสือก พูดอะไรไม่รู้เรื่อง ว่ะ,offensive
